date,weather_code,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,sunrise,sunset,daylight_duration,sunshine_duration,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration
2016-09-19 17:00:00+00:00,61.0,29.996,23.846,26.477251,36.598164,28.899815,31.545504,0,0,43554.28,38812.13,5.4,5.4,0.0,4.0,11.988594,21.24,239.38383,19.57,4.054594
2016-09-20 17:00:00+00:00,63.0,29.446,24.546,26.473083,35.39345,28.786373,31.340559,0,0,43574.516,34575.12,6.8,6.8,0.0,8.0,8.14587,22.319998,237.93806,16.88,3.4968848
2016-09-21 17:00:00+00:00,63.0,29.496,24.096,26.275167,36.35629,28.470184,31.321524,0,0,43594.78,38474.758,9.2,9.2,0.0,13.0,9.449572,30.960001,261.80698,18.49,3.7586277
2016-09-22 17:00:00+00:00,53.0,29.046,24.096,26.335579,35.1593,28.39426,31.442842,0,0,43615.062,39500.184,4.6,4.6,0.0,14.0,11.298495,25.199999,261.25394,18.12,3.644526
2016-09-23 17:00:00+00:00,55.0,29.446,23.546,26.283495,34.788776,27.853989,31.139648,0,0,43635.355,35364.88,6.5,6.5,0.0,14.0,12.074766,25.56,230.32454,16.51,3.4179611
2016-09-24 17:00:00+00:00,63.0,30.546,24.196,27.145998,38.06231,29.355762,32.54221,0,0,43655.633,37014.02,3.1000001,3.1000001,0.0,4.0,9.360001,24.84,204.3937,19.8,4.104248
2016-09-25 17:00:00+00:00,61.0,29.696,23.746,26.306414,33.39764,28.454071,30.47811,0,0,43675.895,34296.18,5.5,5.5,0.0,10.0,16.311613,39.239998,229.71628,16.11,3.4975452
2016-09-26 17:00:00+00:00,53.0,30.196,24.096,26.650167,36.809994,28.51125,31.85035,0,0,43696.117,39530.2,2.0,2.0,0.0,5.0,7.5942073,20.880001,237.89375,19.19,3.9501114
2016-09-27 17:00:00+00:00,53.0,28.846,23.746,26.121,33.73708,28.84172,31.11016,0,0,43716.3,30965.969,6.0999994,6.0999994,0.0,17.0,10.990322,27.0,58.650467,16.35,3.3071246
2016-09-28 17:00:00+00:00,63.0,28.846,23.896,25.85225,35.330807,28.621113,31.226242,0,0,43736.418,32985.53,12.700001,12.700001,0.0,22.0,9.504273,26.64,26.221987,17.17,3.437373
2016-09-29 17:00:00+00:00,63.0,28.796,23.896,26.121,34.125668,28.966846,31.325743,0,0,43756.47,34497.37,6.7,6.7,0.0,11.0,7.2,20.519999,297.7184,15.17,3.143923
2016-09-30 17:00:00+00:00,53.0,30.646,23.846,26.648085,36.19953,28.775017,31.442705,0,0,43776.434,33021.137,4.2,4.2,0.0,12.0,14.145756,28.08,245.7107,19.32,4.1093845
2016-10-01 17:00:00+00:00,61.0,29.196,24.296,26.050165,33.912037,28.282135,30.241486,0,0,43796.438,25415.797,11.0,11.0,0.0,12.0,13.527572,24.84,243.9091,13.71,2.9332418
2016-10-02 17:00:00+00:00,55.0,30.596,23.946,26.395998,36.852158,28.245575,31.53969,0,0,43816.54,31132.9,4.6,4.6,0.0,7.0,9.793059,20.519999,235.44096,18.09,3.7515388
2016-10-03 17:00:00+00:00,65.0,29.196,23.596,25.76475,35.373592,27.925983,30.820284,0,0,43836.715,34073.387,26.700003,26.700003,0.0,8.0,8.4042845,23.759998,158.459,17.98,3.610679
2016-10-04 17:00:00+00:00,63.0,29.246,23.396,25.837664,34.604546,27.934315,30.803436,0,0,43856.957,25136.906,8.300001,8.300001,0.0,7.0,10.308831,16.199999,237.45,15.56,3.2437773
2016-10-05 17:00:00+00:00,61.0,29.696,23.396,26.104332,35.94855,27.954922,31.064394,0,0,43877.254,27303.75,6.5,6.5,0.0,11.0,8.4042845,20.16,221.8492,17.2,3.569295
2016-10-06 17:00:00+00:00,53.0,30.246,23.496,26.42933,37.673107,28.005447,31.777308,0,0,43897.582,36491.918,2.0,2.0,0.0,6.0,10.829958,24.119999,250.46323,22.17,4.5084324
2016-10-07 17:00:00+00:00,63.0,28.696,23.946,25.933495,34.574932,28.705627,30.978113,0,0,43917.93,22622.795,35.899998,35.899998,0.0,13.0,9.290511,28.44,231.89238,13.74,2.8592522
2016-10-08 17:00:00+00:00,55.0,28.896,23.846,26.020998,33.7742,28.111507,30.77918,0,0,43938.285,15269.254,5.9000006,5.9000006,0.0,10.0,11.212135,21.96,176.76901,13.45,2.8550937
2016-10-09 17:00:00+00:00,61.0,28.296,23.546,25.625166,34.30981,28.706589,30.9102,0,0,43958.63,19188.646,5.7000003,5.7000003,0.0,14.0,7.7043357,22.68,143.35428,13.13,2.7067316
2016-10-10 17:00:00+00:00,53.0,29.046,23.496,25.816832,34.72715,27.901093,30.863161,0,0,43978.953,34097.062,3.9,3.9,0.0,13.0,8.669949,26.28,234.29326,17.33,3.5057638
2016-10-11 17:00:00+00:00,53.0,29.246,24.196,26.193916,35.183945,28.132236,31.177147,0,0,43999.234,37807.863,3.6000001,3.6000001,0.0,12.0,9.931042,27.359999,252.37195,18.29,3.7287264
2016-10-12 17:00:00+00:00,63.0,28.446,24.146,25.923082,34.01127,28.767857,30.715693,0,0,44019.465,39453.387,9.099999,9.099999,0.0,13.0,12.475961,31.319998,265.58728,16.19,3.2788868
2016-10-13 17:00:00+00:00,63.0,28.796,24.096,25.91475,34.838272,28.352646,30.269686,0,0,44039.625,34422.86,8.7,8.7,0.0,9.0,16.167967,37.8,243.43501,16.6,3.3850045
2016-10-14 17:00:00+00:00,63.0,30.296,23.446,26.252249,36.770718,27.907703,31.419085,0,0,44059.7,38924.324,9.6,9.6,0.0,6.0,10.00256,25.56,159.97783,18.58,3.7921948
2016-10-15 17:00:00+00:00,2.0,30.946,24.296,27.379333,37.03309,29.254196,32.618134,0,0,44079.664,40438.387,0.0,0.0,0.0,0.0,7.9932966,24.119999,107.0206,22.78,4.74915
2016-10-16 17:00:00+00:00,3.0,30.846,24.496,27.431417,38.185825,29.051872,32.464336,0,0,44099.52,40240.81,0.0,0.0,0.0,0.0,9.793059,19.08,264.02573,23.26,4.902226
2016-10-17 17:00:00+00:00,63.0,30.896,24.446,27.1085,38.744274,29.46487,32.6405,0,0,44119.234,39600.0,12.700001,12.700001,0.0,8.0,8.373386,22.68,146.05638,22.98,4.703331
2016-10-18 17:00:00+00:00,51.0,30.546,24.146,27.112663,36.924416,28.687443,32.28696,0,0,44138.797,40042.7,1.1,1.1,0.0,4.0,10.009036,25.199999,122.79951,23.04,4.711079
2016-10-19 17:00:00+00:00,53.0,30.096,24.596,27.210587,36.714355,29.592579,32.66203,0,0,44158.19,40241.664,1.2,1.2,0.0,4.0,7.42159,21.24,241.88681,21.34,4.3841805
2016-10-20 17:00:00+00:00,61.0,28.196,24.596,26.10225,34.128952,29.645294,31.54084,0,0,44177.4,26750.416,9.399999,9.399999,0.0,18.0,9.255571,21.96,90.507034,14.49,2.942805
2016-10-21 17:00:00+00:00,63.0,27.146,24.046,25.171,32.04281,28.992496,30.399431,0,0,44196.566,4574.6426,21.699999,21.699999,0.0,17.0,8.654987,24.119999,87.237946,8.83,1.8490559
2016-10-22 17:00:00+00:00,63.0,25.446,23.946,24.510584,30.684921,28.135418,29.423388,0,0,44215.75,527.08606,54.5,54.5,0.0,24.0,7.9526596,14.759999,181.60596,4.44,1.0609348
2016-10-23 17:00:00+00:00,61.0,28.846,23.296,25.818916,35.699013,27.950287,31.028427,0,0,44234.93,39183.47,12.499999,12.499999,0.0,16.0,6.8777895,21.24,116.87385,18.76,3.7946043
2016-10-24 17:00:00+00:00,63.0,28.546,23.496,25.741829,34.198967,28.233482,30.798758,0,0,44254.086,34049.695,14.300001,14.300001,0.0,18.0,8.4042845,25.199999,75.19159,15.67,3.1449559
2016-10-25 17:00:00+00:00,61.0,29.196,23.346,25.727247,35.570168,28.337807,31.153536,0,0,44273.203,34452.293,9.5,9.5,0.0,18.0,8.669949,23.759998,354.05316,18.82,3.722873
2016-10-26 17:00:00+00:00,65.0,28.246,23.646,25.431414,33.578125,28.763462,30.676676,0,0,44292.266,23166.969,35.800003,35.800003,0.0,21.0,9.511088,20.16,264.04022,13.53,2.7588222
2016-10-27 17:00:00+00:00,65.0,30.396,23.646,26.066832,36.557785,28.18671,31.329147,0,0,44311.25,34384.88,17.599998,17.599998,0.0,12.0,9.659814,23.4,228.0775,18.84,3.864492
2016-10-28 17:00:00+00:00,61.0,29.696,23.696,26.32933,35.471527,28.278152,31.192518,0,0,44330.14,38612.312,5.0,5.0,0.0,7.0,14.081478,30.239998,219.05098,19.23,3.8774345
2016-10-29 17:00:00+00:00,63.0,29.196,24.296,26.237669,34.37877,29.106674,31.251657,0,0,44348.918,33478.656,10.700001,10.700001,0.0,6.0,9.114471,27.359999,253.27344,16.92,3.4766178
2016-10-30 17:00:00+00:00,61.0,30.296,23.796,26.604326,37.72304,28.193272,31.551056,0,0,44367.57,39600.0,3.6,3.6,0.0,6.0,10.086427,21.24,245.72841,21.84,4.5543265
2016-10-31 17:00:00+00:00,61.0,30.346,24.196,26.63975,37.178417,28.240364,31.29934,0,0,44386.06,40049.934,2.9,2.9,0.0,2.0,11.720751,25.919998,242.74768,20.66,4.2823234
2016-11-01 17:00:00+00:00,61.0,29.246,24.346,26.325167,34.227833,28.4715,30.967123,0,0,44404.387,33662.93,6.7000003,6.7000003,0.0,5.0,9.779817,22.68,248.62442,16.32,3.400531
2016-11-02 17:00:00+00:00,63.0,30.096,24.046,26.398079,37.47704,28.395927,31.613304,0,0,44422.516,38570.84,12.0,12.0,0.0,9.0,8.707238,22.319998,238.64294,19.35,3.9805048
2016-11-03 17:00:00+00:00,53.0,29.796,24.096,26.479332,36.17926,28.782185,31.76142,0,0,44440.438,39600.0,4.4,4.4,0.0,10.0,7.42159,20.880001,234.43192,18.06,3.7212148
2016-11-04 17:00:00+00:00,53.0,30.846,23.696,26.941833,38.25904,28.047989,32.419033,0,0,44458.125,39847.11,1.7,1.7,0.0,3.0,10.182337,20.880001,242.94942,23.03,4.7318435
2016-11-05 17:00:00+00:00,53.0,30.996,23.946,27.227251,38.14623,28.951675,32.880257,0,0,44475.555,37812.195,0.8,0.8,0.0,2.0,8.647496,19.8,152.98744,22.74,4.658282
2016-11-06 17:00:00+00:00,63.0,30.596,24.296,27.021004,38.22106,29.137589,32.68703,0,0,44492.71,39639.82,6.2,6.2,0.0,5.0,12.313894,28.08,91.22539,21.62,4.409817
2016-11-07 17:00:00+00:00,63.0,29.696,24.346,26.53975,37.26651,29.755253,32.409306,0,0,44509.566,35864.645,20.400002,20.400002,0.0,12.0,8.287822,26.64,2.2025905,19.95,4.0008755
2016-11-08 17:00:00+00:00,63.0,28.746,23.846,25.910583,34.35562,28.415222,31.094734,0,0,44526.1,34228.746,15.6,15.6,0.0,17.0,6.489992,19.08,214.10455,14.7,3.0150895
2016-11-09 17:00:00+00:00,53.0,29.496,24.146,26.012665,35.616108,28.909477,31.293112,0,0,44542.3,39600.0,7.2000003,7.2000003,0.0,21.0,7.9932976,18.359999,136.19345,17.1,3.4929435
2016-11-10 17:00:00+00:00,53.0,29.446,23.646,26.243917,36.53734,28.03178,31.545492,0,0,44558.305,39446.83,3.0,3.0,0.0,9.0,6.6087217,20.16,148.91258,18.54,3.7890823
2016-11-11 17:00:00+00:00,63.0,28.796,24.196,25.829329,34.151886,29.382652,31.200712,0,0,44574.168,20226.404,15.8,15.8,0.0,18.0,5.04,16.919998,136.35312,12.14,2.544984
2016-11-12 17:00:00+00:00,63.0,29.796,23.796,25.927252,37.457138,28.911114,31.491934,0,0,44589.87,33303.72,23.700003,23.700003,0.0,16.0,7.5942082,24.84,261.25388,17.86,3.6435468
2016-11-13 17:00:00+00:00,63.0,28.996,23.996,26.050163,34.681046,28.706661,31.224062,0,0,44605.39,37539.02,10.8,10.8,0.0,8.0,9.346143,25.56,256.51688,18.31,3.695193
2016-11-14 17:00:00+00:00,63.0,29.146,23.796,25.7585,35.027256,28.074207,30.68109,0,0,44620.723,22239.287,16.2,16.2,0.0,12.0,8.669949,21.96,211.46123,14.05,2.9277096
2016-11-15 17:00:00+00:00,61.0,30.296,23.646,25.983496,36.389477,28.238388,30.943476,0,0,44635.84,27770.453,12.400001,12.400001,0.0,18.0,9.028754,17.64,254.32039,15.77,3.3204682
2016-11-16 17:00:00+00:00,61.0,29.146,23.896,26.01475,36.402847,28.67572,31.527983,0,0,44650.723,35930.98,4.9000006,4.9000006,0.0,14.0,9.511088,23.039999,89.14916,18.39,3.6507201
2016-11-17 17:00:00+00:00,63.0,28.496,24.046,25.89183,35.815018,29.36773,31.3704,0,0,44665.35,32576.088,11.8,11.8,0.0,13.0,10.163227,27.359999,67.91284,16.66,3.3191102
2016-11-18 17:00:00+00:00,61.0,30.496,23.796,26.841833,37.769745,28.334023,32.320084,0,0,44679.707,39033.625,4.9,4.9,0.0,5.0,8.427383,20.519999,159.12082,22.38,4.5847664
2016-11-19 17:00:00+00:00,63.0,29.596,23.846,26.293913,35.44638,28.963203,31.861143,0,0,44693.766,37299.65,12.0,12.0,0.0,13.0,7.5685663,24.119999,126.25395,17.52,3.5538738
2016-11-20 17:00:00+00:00,61.0,29.196,24.196,25.962667,35.014008,28.525036,31.111036,0,0,44707.51,22524.023,14.900001,14.900001,0.0,12.0,8.714677,24.48,226.6946,13.55,2.8480842
2016-11-21 17:00:00+00:00,61.0,30.846,23.696,26.600166,38.425777,28.347511,31.900818,0,0,44720.926,36982.984,5.1,5.1,0.0,10.0,8.209263,23.759998,210.91606,20.6,4.2636905
2016-11-22 17:00:00+00:00,61.0,30.196,23.846,26.604332,37.258392,28.773922,31.984718,0,0,44733.98,39293.344,10.200001,10.200001,0.0,11.0,11.090103,26.28,234.96825,21.82,4.446255
2016-11-23 17:00:00+00:00,53.0,29.146,24.246,26.552252,35.12384,29.345375,31.747202,0,0,44746.66,25482.523,4.5,4.5,0.0,12.0,9.0,21.96,243.74553,15.69,3.2748597
2016-11-24 17:00:00+00:00,53.0,29.146,24.346,26.491835,35.142677,28.720509,31.492102,0,0,44758.938,33234.04,1.4,1.4,0.0,5.0,8.435069,31.319998,240.23457,16.6,3.4189296
2016-11-25 17:00:00+00:00,51.0,29.396,24.196,26.612663,35.949135,28.91129,31.995253,0,0,44770.8,39296.25,1.1,1.1,0.0,6.0,10.799999,18.0,268.15234,17.95,3.6538146
2016-11-26 17:00:00+00:00,63.0,29.996,24.296,26.595999,37.486694,29.220436,32.22697,0,0,44782.22,40156.965,10.999998,10.999998,0.0,12.0,7.42159,23.039999,169.5086,20.52,4.1725883
2016-11-27 17:00:00+00:00,63.0,28.246,24.196,25.987665,34.137543,29.052292,31.427185,0,0,44793.18,26061.764,20.199999,20.199999,0.0,21.0,8.209263,25.919998,280.45697,14.88,2.9817052
2016-11-28 17:00:00+00:00,51.0,29.196,24.246,26.53975,34.678036,28.876778,31.35938,0,0,44803.65,21699.623,0.7,0.7,0.0,3.0,10.514218,28.08,270.54388,16.13,3.4631186
2016-11-29 17:00:00+00:00,51.0,29.496,24.446,26.74808,34.83226,29.332298,31.767805,0,0,44813.617,19327.535,0.4,0.4,0.0,3.0,9.290511,24.119999,253.423,15.88,3.3322616
2016-11-30 17:00:00+00:00,51.0,29.446,24.546,26.73558,33.698593,29.124573,31.04071,0,0,44823.184,26370.52,0.3,0.3,0.0,1.0,16.311613,37.079998,237.65254,14.14,3.264994
2016-12-01 17:00:00+00:00,61.0,28.346,24.346,25.900167,32.8381,27.842606,29.892054,0,0,44832.387,25200.0,17.8,17.8,0.0,14.0,15.137133,38.88,239.88083,12.61,2.7788553
2016-12-02 17:00:00+00:00,55.0,28.846,23.996,25.96475,31.943813,27.056887,29.287428,0,0,44841.22,23919.63,5.7,5.7,0.0,11.0,22.218153,39.239998,236.40982,13.75,3.0916913
2016-12-03 17:00:00+00:00,53.0,28.946,24.696,25.971,32.19603,28.209057,29.382338,0,0,44849.668,33979.07,1.7,1.7,0.0,4.0,19.493261,38.88,246.78471,15.4,3.326769
2016-12-04 17:00:00+00:00,55.0,26.646,24.096,25.200167,30.117039,27.708395,29.002203,0,0,44857.727,2681.3047,10.9,10.9,0.0,17.0,16.746773,33.12,238.2682,7.47,1.7632569
2016-12-05 17:00:00+00:00,63.0,28.446,23.146,25.293915,34.114227,27.211864,29.762522,0,0,44865.38,31880.21,35.099995,35.099995,0.0,17.0,11.901798,33.12,252.84608,15.24,3.035464
2016-12-06 17:00:00+00:00,53.0,27.946,23.796,25.581415,32.56705,27.958332,30.352644,0,0,44872.617,15279.816,6.8999996,6.8999996,0.0,16.0,13.70839,29.16,259.962,11.24,2.3350294
2016-12-07 17:00:00+00:00,63.0,30.796,23.496,26.310585,37.894165,28.227821,31.46753,0,0,44879.426,39742.594,14.400001,14.400001,0.0,10.0,11.4862,24.119999,257.7696,21.74,4.4149384
2016-12-08 17:00:00+00:00,53.0,28.946,23.746,26.241835,33.29473,27.76775,30.07801,0,0,44885.793,41529.77,1.8,1.8,0.0,4.0,18.692286,36.0,241.87888,17.29,3.6375184
2016-12-09 17:00:00+00:00,51.0,29.896,24.046,26.637667,34.87132,28.141361,30.59273,0,0,44891.72,35253.594,0.7,0.7,0.0,4.0,15.484185,32.039997,237.54141,18.01,3.9401608
2016-12-10 17:00:00+00:00,63.0,28.296,23.896,25.600164,34.42859,28.237698,29.8722,0,0,44897.184,31518.832,18.699999,18.699999,0.0,22.0,13.441071,38.519997,246.86763,16.11,3.236026
2016-12-11 17:00:00+00:00,55.0,28.496,23.546,25.500168,33.670105,27.50983,29.73307,0,0,44902.17,24947.494,5.5,5.5,0.0,10.0,10.661107,26.28,233.64267,14.24,3.035953
2016-12-12 17:00:00+00:00,55.0,29.346,23.596,26.333498,33.503952,27.750858,30.672432,0,0,44906.684,25938.287,3.9,3.9,0.0,9.0,12.661564,28.08,243.16217,14.56,3.1542761
2016-12-13 17:00:00+00:00,61.0,29.246,23.546,26.060583,34.224304,27.931034,30.526047,0,0,44910.707,38173.945,4.4,4.4,0.0,4.0,15.226764,32.760002,247.02478,18.74,3.7802641
2016-12-14 17:00:00+00:00,53.0,29.046,23.196,25.881414,32.955956,27.071823,29.76609,0,0,44914.227,40269.316,2.0,2.0,0.0,5.0,17.654688,40.32,236.06065,16.73,3.5013232
2016-12-15 17:00:00+00:00,53.0,29.396,24.046,26.523085,34.24448,27.677532,30.450975,0,0,44917.23,41034.1,2.1000001,2.1000001,0.0,4.0,17.163355,43.56,244.35019,19.62,4.0909925
2016-12-16 17:00:00+00:00,61.0,28.496,24.246,25.9835,34.20136,28.66362,30.354605,0,0,44919.715,37904.02,5.2999997,5.2999997,0.0,12.0,15.281989,40.68,265.7253,16.08,3.1938028
2016-12-17 17:00:00+00:00,63.0,29.146,24.496,25.968912,34.64651,28.068504,30.032732,0,0,44921.668,36000.0,15.900001,15.900001,0.0,12.0,17.595861,41.760002,258.3367,16.59,3.3346004
2016-12-18 17:00:00+00:00,61.0,28.546,24.346,26.045998,31.802536,28.119236,29.556526,0,0,44923.08,27396.791,5.4,5.4,0.0,11.0,19.734436,43.56,244.59659,14.43,3.1141937
2016-12-19 17:00:00+00:00,51.0,30.346,25.196,27.256414,34.083702,29.014961,30.758484,0,0,44923.94,42169.844,0.4,0.4,0.0,3.0,22.148045,45.0,249.88438,22.86,4.9562006
2016-12-20 17:00:00+00:00,51.0,29.296,24.796,26.893915,33.133568,28.370964,30.462965,0,0,44924.258,41582.285,0.5,0.5,0.0,4.0,21.9718,47.519997,250.33853,20.94,4.373964
2016-12-21 17:00:00+00:00,53.0,29.396,24.846,26.54391,32.49681,28.100208,29.526335,0,0,44924.047,42226.67,0.8,0.8,0.0,2.0,24.648829,50.039997,250.10358,19.48,4.2037787
2016-12-22 17:00:00+00:00,51.0,29.246,24.946,26.693918,32.13894,28.138752,29.615324,0,0,44923.305,41332.344,0.6,0.6,0.0,3.0,25.099514,45.719997,250.07544,20.47,4.4589553
2016-12-23 17:00:00+00:00,51.0,29.096,24.896,26.45225,33.62453,28.220196,29.803497,0,0,44922.047,34473.297,0.70000005,0.70000005,0.0,3.0,19.852295,39.96,248.61966,16.29,3.6506891
2016-12-24 17:00:00+00:00,61.0,28.096,24.346,26.204332,32.391582,28.18097,30.329987,0,0,44920.273,32422.938,3.4999998,3.4999998,0.0,7.0,15.986595,37.079998,250.18127,13.81,2.9227335
2016-12-25 17:00:00+00:00,51.0,29.496,23.846,26.606417,34.00787,28.173374,30.757315,0,0,44918.0,41971.457,0.6,0.6,0.0,4.0,13.854155,35.28,263.07178,20.18,4.3361597
2016-12-26 17:00:00+00:00,51.0,28.396,24.546,26.137665,32.145096,27.828125,29.754324,0,0,44915.22,9984.983,0.3,0.3,0.0,2.0,11.720751,24.48,253.78137,11.41,2.8493333
2016-12-27 17:00:00+00:00,61.0,28.346,24.496,26.256416,31.962502,28.045708,29.936913,0,0,44911.95,32614.37,2.9,2.9,0.0,5.0,16.75064,37.079998,258.86603,13.19,3.0209298
2016-12-28 17:00:00+00:00,51.0,28.796,23.996,26.210579,33.371426,28.238869,30.618736,0,0,44908.195,39570.062,1.2,1.2,0.0,8.0,15.281989,28.8,292.96063,18.25,3.6382153
2016-12-29 17:00:00+00:00,61.0,28.996,24.446,26.37725,33.786366,29.043392,31.1188,0,0,44903.957,36285.17,4.7999997,4.7999997,0.0,6.0,14.291592,29.88,270.5405,18.51,3.7583148
2016-12-30 17:00:00+00:00,51.0,29.946,23.546,26.831419,35.689503,28.248302,31.905191,0,0,44899.25,39821.492,1.1,1.1,0.0,5.0,12.397806,25.56,270.6455,21.85,4.504722
2016-12-31 17:00:00+00:00,53.0,31.115501,24.346,27.334814,37.224857,29.405914,31.897224,0,0,44894.082,40599.37,2.2,2.2,0.0,7.0,15.5843,35.64,267.32147,20.66,4.511106
2017-01-01 17:00:00+00:00,53.0,30.765501,24.615501,27.719666,34.991768,29.039505,31.67633,0,0,44888.453,42282.207,1.2,1.2,0.0,5.0,17.076298,41.399998,262.83432,21.18,4.7888107
2017-01-02 17:00:00+00:00,51.0,30.0655,25.4155,27.573835,34.175037,28.64399,31.880104,0,0,44882.38,28772.79,1.0000001,1.0000001,0.0,6.0,18.25026,46.8,258.26974,15.43,3.5939944
2017-01-03 17:00:00+00:00,61.0,29.115501,24.7155,26.713419,33.374516,29.95258,31.782028,0,0,44875.863,27480.133,9.499999,9.499999,0.0,14.0,17.208603,45.719997,325.71838,15.53,3.174912
2017-01-04 17:00:00+00:00,63.0,28.115501,24.8155,26.407167,33.999153,29.190662,31.891747,0,0,44868.914,21324.09,7.6,7.6,0.0,18.0,10.594036,36.719997,308.48022,12.55,2.6279461
2017-01-05 17:00:00+00:00,63.0,29.615501,24.4655,26.742584,34.924988,29.074097,31.540281,0,0,44861.543,28993.932,5.1,5.1,0.0,6.0,11.367109,29.16,253.95654,16.34,3.500276
2017-01-06 17:00:00+00:00,55.0,30.2155,24.8155,26.97592,36.391148,29.377213,31.532034,0,0,44853.75,39929.152,1.7,1.7,0.0,3.0,16.58346,42.48,252.30988,18.82,3.9750803
2017-01-07 17:00:00+00:00,53.0,29.5655,24.015501,26.665503,35.585552,28.541649,31.71025,0,0,44845.555,42249.91,2.8,2.8,0.0,9.0,13.104198,42.12,280.38306,21.3,4.2839394
2017-01-08 17:00:00+00:00,55.0,28.8155,24.9655,26.634253,35.11857,30.568886,32.072006,0,0,44836.953,40822.17,5.9,5.9,0.0,12.0,11.770403,38.88,321.63248,17.76,3.5686204
2017-01-09 17:00:00+00:00,63.0,28.2155,23.9155,25.934252,33.666355,28.515522,31.147728,0,0,44827.86,39746.457,11.100002,11.100002,0.0,18.0,11.212135,35.64,341.09528,16.23,3.2120879
2017-01-10 17:00:00+00:00,61.0,30.365501,23.4655,26.188421,37.12722,27.253761,30.721962,0,0,44818.246,31494.977,8.700001,8.700001,0.0,15.0,15.137133,39.239998,245.69844,15.4,3.317385
2017-01-11 17:00:00+00:00,51.0,29.015501,24.0655,26.178,31.776737,27.90009,29.637548,0,0,44808.133,23660.043,0.2,0.2,0.0,2.0,19.0392,46.44,250.71269,12.23,2.9275002
2017-01-12 17:00:00+00:00,63.0,29.615501,24.6655,26.636337,33.332607,27.859344,30.055527,0,0,44797.547,37371.438,7.6,7.6,0.0,7.0,19.829433,47.519997,252.05945,17.1,3.8108752
2017-01-13 17:00:00+00:00,63.0,26.865501,24.115501,25.403,31.533619,27.104433,28.732882,0,0,44786.496,3101.981,13.200001,13.200001,0.0,18.0,18.214718,41.399998,248.90282,7.1,1.9122041
2017-01-14 17:00:00+00:00,61.0,28.365501,24.615501,26.328003,32.665688,27.033669,29.215357,0,0,44775.01,32724.938,5.0,5.0,0.0,5.0,19.416653,42.48,252.94408,14.82,3.621191
2017-01-15 17:00:00+00:00,63.0,27.265501,23.8155,25.232168,31.321,27.37466,28.775972,0,0,44763.105,17347.264,18.0,18.0,0.0,17.0,16.645864,48.6,250.89436,11.18,2.4459121
2017-01-16 17:00:00+00:00,53.0,28.515501,23.865501,25.41342,31.68534,26.899221,28.879934,0,0,44750.81,3881.605,2.1000001,2.1000001,0.0,13.0,17.114204,39.239998,242.8174,10.12,2.3734531
2017-01-17 17:00:00+00:00,53.0,30.015501,24.2155,26.725916,34.20749,27.604061,30.2782,0,0,44738.133,41007.246,1.4,1.4,0.0,4.0,16.595179,44.639996,253.80417,21.65,4.6782255
2017-01-18 17:00:00+00:00,53.0,29.365501,24.515501,26.857168,32.919514,27.633915,29.729904,0,0,44725.105,38375.258,0.8,0.8,0.0,2.0,21.194187,46.44,247.55081,18.3,4.351912
2017-01-19 17:00:00+00:00,53.0,30.365501,25.115501,27.421751,35.277798,28.37503,30.975716,0,0,44711.734,40924.09,1.1,1.1,0.0,3.0,19.829433,45.0,254.97565,21.98,4.956216
2017-01-20 17:00:00+00:00,61.0,29.4655,23.9655,27.103004,35.039795,28.81099,32.05464,0,0,44698.047,40830.4,4.0,4.0,0.0,6.0,15.124284,40.68,282.55753,19.95,4.0850196
2017-01-21 17:00:00+00:00,61.0,27.8155,25.1655,26.655083,32.61899,30.214275,31.51248,0,0,44684.066,28488.072,3.4,3.4,0.0,10.0,13.979872,34.2,296.463,13.6,2.8589885
2017-01-22 17:00:00+00:00,63.0,30.1655,24.4655,26.869667,36.6499,28.30336,31.363365,0,0,44669.805,37892.664,7.7999997,7.7999997,0.0,6.0,16.75064,43.199997,256.91757,18.63,3.9110382
2017-01-23 17:00:00+00:00,63.0,29.765501,24.865501,26.575912,35.323086,28.86353,30.945244,0,0,44655.285,36941.453,6.8999996,6.8999996,0.0,8.0,14.799459,40.32,254.70694,17.33,3.657741
2017-01-24 17:00:00+00:00,63.0,29.6655,24.1655,26.527998,34.497604,28.895405,30.810091,0,0,44640.52,36025.51,7.7999997,7.7999997,0.0,13.0,15.315873,44.639996,252.30515,15.3,3.3723612
2017-01-25 17:00:00+00:00,55.0,29.2155,24.4655,26.765503,33.941784,28.544594,31.16536,0,0,44625.535,22697.176,1.7,1.7,0.0,8.0,15.03835,38.519997,288.98767,15.23,3.2983902
2017-01-26 17:00:00+00:00,63.0,28.8155,25.1655,26.492582,33.265427,28.897675,30.68421,0,0,44610.348,27252.506,5.0999994,5.0999994,0.0,9.0,17.373497,39.6,280.89166,13.87,3.0177436
2017-01-27 17:00:00+00:00,61.0,27.8155,24.4655,25.553,31.396866,27.877522,29.348505,0,0,44594.97,11240.071,7.2000003,7.2000003,0.0,11.0,19.734436,46.44,269.7862,10.9,2.3580675
2017-01-28 17:00:00+00:00,61.0,28.6655,23.615501,25.550913,32.526596,26.905415,29.318558,0,0,44579.42,20745.701,4.9,4.9,0.0,10.0,17.673029,62.639996,258.34073,12.33,2.6598058
