datetime,weather_code,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,sunrise,sunset,daylight_duration,sunshine_duration,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration
1986-08-24 17:00:00+00:00,61.0,30.096,22.696,25.991835,36.159256,26.747581,30.810585,0,0,43040.082,39227.395,3.0,3.0,0.0,8.0,8.557102,22.319998,163.03372,20.35,4.1214905
1986-08-25 17:00:00+00:00,51.0,29.346,23.546,25.902252,34.27009,28.049866,30.474314,0,0,43058.2,37938.36,1.0,1.0,0.0,5.0,7.9932966,21.599998,151.47696,16.32,3.3729017
1986-08-26 17:00:00+00:00,51.0,29.896,23.096,26.125166,34.92462,27.287424,30.752312,0,0,43076.473,40551.67,0.5,0.5,0.0,3.0,12.24,26.28,92.3859,21.04,4.265692
1986-08-27 17:00:00+00:00,1.0,30.446,22.296,25.931417,35.82868,25.915127,30.06927,0,0,43094.887,40635.367,0.0,0.0,0.0,0.0,12.496718,22.319998,93.621376,24.55,5.030076
1986-08-28 17:00:00+00:00,2.0,30.546,21.696,25.908495,35.958397,24.781204,29.764456,0,0,43113.43,40656.414,0.0,0.0,0.0,0.0,9.585739,19.44,190.84042,23.55,4.832695
1986-08-29 17:00:00+00:00,51.0,30.296,22.246,26.043917,35.671173,26.127813,30.321062,0,0,43132.082,40397.754,0.1,0.1,0.0,1.0,7.9036193,21.96,190.22205,22.74,4.65102
1986-08-30 17:00:00+00:00,53.0,30.646,22.196,26.131414,36.107414,25.8362,30.674553,0,0,43150.836,40538.36,1.9000001,1.9000001,0.0,6.0,7.69592,19.8,82.27824,23.0,4.658917
1986-08-31 17:00:00+00:00,61.0,30.696,23.046,26.379332,37.19336,27.638256,31.176432,0,0,43169.68,39653.082,4.0,4.0,0.0,9.0,11.165805,24.84,225.55609,22.06,4.50222
1986-09-01 17:00:00+00:00,51.0,30.046,22.996,26.193918,34.47419,27.536047,30.59709,0,0,43188.605,40704.715,0.5,0.5,0.0,4.0,7.6367526,21.599998,75.96365,19.48,3.9593484
1986-09-02 17:00:00+00:00,51.0,29.746,22.696,25.856415,35.925373,26.65482,30.400719,0,0,43207.59,38858.008,1.1,1.1,0.0,5.0,6.519877,19.8,150.06848,21.52,4.3349133
1986-09-03 17:00:00+00:00,61.0,29.596,22.346,25.802246,35.543148,25.820608,30.08123,0,0,43226.625,39401.918,2.8000002,2.8000002,0.0,4.0,11.503113,24.84,143.12996,21.13,4.2480373
1986-09-04 17:00:00+00:00,51.0,30.446,22.746,26.487663,35.39518,26.570213,30.720911,0,0,43245.7,40671.258,0.1,0.1,0.0,1.0,9.686609,23.4,84.345634,22.71,4.694728
1986-09-05 17:00:00+00:00,51.0,29.696,23.596,26.214745,35.439754,27.415936,30.719078,0,0,43264.8,40248.906,0.4,0.4,0.0,2.0,8.557102,20.519999,278.12994,20.8,4.268635
1986-09-06 17:00:00+00:00,53.0,30.346,22.846,26.237661,34.938408,26.937462,30.5519,0,0,43283.914,40500.957,0.90000004,0.90000004,0.0,3.0,17.174677,36.36,86.67544,22.62,4.6603837
1986-09-07 17:00:00+00:00,63.0,27.746,22.246,24.818916,32.627605,26.373335,29.445826,0,0,43303.03,32192.861,15.399999,15.399999,0.0,16.0,11.609651,32.399998,99.98738,15.73,3.1057923
1986-09-08 17:00:00+00:00,61.0,26.746,23.346,24.89183,30.24504,27.615381,28.955889,0,0,43322.14,2832.727,23.6,23.6,0.0,17.0,15.03835,25.56,90.91098,7.4,1.6983802
1986-09-09 17:00:00+00:00,61.0,28.646,23.346,25.708498,33.348713,27.587578,30.191994,0,0,43341.355,39786.04,7.1,7.1,0.0,12.0,13.513193,30.239998,75.460556,20.49,3.945915
1986-09-10 17:00:00+00:00,63.0,29.296,22.746,25.456415,35.363464,26.737717,30.09471,0,0,43360.727,40057.836,5.1,5.1,0.0,6.0,8.089993,20.880001,247.95396,21.52,4.2993865
1986-09-11 17:00:00+00:00,63.0,29.446,21.796,25.352251,35.48287,25.682026,29.971647,0,0,43380.234,38942.76,6.0,6.0,0.0,7.0,8.759178,21.599998,210.22539,21.13,4.232839
1986-09-12 17:00:00+00:00,63.0,29.296,21.896,25.495996,36.042744,25.760515,30.246422,0,0,43399.867,40228.273,5.5,5.5,0.0,3.0,7.6367526,20.16,207.14964,21.59,4.310323
1986-09-13 17:00:00+00:00,63.0,29.446,22.396,25.26058,35.24005,26.386696,30.084986,0,0,43419.617,35735.32,18.2,18.2,0.0,6.0,6.725354,20.16,200.96582,18.71,3.7788877
1986-09-14 17:00:00+00:00,63.0,28.646,22.646,24.968916,35.549107,27.099133,29.826889,0,0,43439.47,37498.45,25.299997,25.299997,0.0,12.0,9.6932955,28.8,82.61406,20.79,4.0670543
1986-09-15 17:00:00+00:00,63.0,28.096,22.296,24.79808,33.84231,26.343294,29.582443,0,0,43459.41,39885.402,13.099999,13.099999,0.0,13.0,9.0645685,23.759998,198.43549,18.8,3.6665227
1986-09-16 17:00:00+00:00,53.0,27.796,22.346,24.91266,33.578915,26.151407,29.380058,0,0,43479.426,30765.646,1.7,1.7,0.0,6.0,5.904439,16.199999,197.46991,15.28,3.0808935
1986-09-17 17:00:00+00:00,51.0,29.396,21.346,25.55642,35.54234,24.383652,29.831839,0,0,43499.508,40166.402,0.70000005,0.70000005,0.0,2.0,7.2805495,16.199999,228.01279,24.42,4.893087
1986-09-18 17:00:00+00:00,61.0,29.346,22.696,25.623085,35.6801,25.67449,29.899515,0,0,43519.64,39660.754,3.9999998,3.9999998,0.0,6.0,9.220499,18.72,181.65231,23.44,4.7446275
1986-09-19 17:00:00+00:00,55.0,28.996,22.396,25.160582,35.58801,26.352463,29.932343,0,0,43539.812,39826.62,3.4,3.4,0.0,9.0,7.5599995,18.359999,154.9834,21.91,4.315987
1986-09-20 17:00:00+00:00,51.0,29.296,23.296,25.979334,34.424744,28.247444,31.032946,0,0,43560.01,40474.98,0.70000005,0.70000005,0.0,3.0,7.24486,20.16,99.95061,19.19,3.8742614
1986-09-21 17:00:00+00:00,53.0,29.346,23.246,26.03766,36.24863,27.652668,31.055452,0,0,43580.223,39447.055,2.5,2.5,0.0,7.0,7.2805495,21.24,194.2811,21.1,4.249779
1986-09-22 17:00:00+00:00,61.0,29.196,23.046,25.5085,35.823112,27.662008,30.543936,0,0,43600.44,40006.45,4.5,4.5,0.0,6.0,11.525623,29.519999,71.2586,20.87,4.1042547
1986-09-23 17:00:00+00:00,53.0,28.946,22.546,25.518919,34.851795,26.572273,30.503252,0,0,43620.64,40143.938,2.2,2.2,0.0,7.0,11.304229,29.519999,242.35403,20.22,3.9667592
1986-09-24 17:00:00+00:00,61.0,26.746,22.896,24.714746,31.582306,27.372238,29.57287,0,0,43640.816,24415.479,8.6,8.6,0.0,17.0,7.289445,28.44,96.290565,11.42,2.308175
1986-09-25 17:00:00+00:00,63.0,29.196,22.796,25.623085,35.731373,27.246851,30.584188,0,0,43660.96,39568.477,12.7,12.7,0.0,8.0,7.24486,22.319998,252.67197,18.87,3.805323
1986-09-26 17:00:00+00:00,55.0,29.996,22.246,26.014753,36.066853,26.211102,30.96108,0,0,43681.05,40443.297,2.3999999,2.3999999,0.0,4.0,9.449572,21.599998,138.23976,23.39,4.669616
1986-09-27 17:00:00+00:00,53.0,29.896,23.096,26.335579,37.16587,27.51414,31.689837,0,0,43701.08,39713.89,2.2,2.2,0.0,9.0,6.489992,18.359999,212.17854,23.69,4.775903
1986-09-28 17:00:00+00:00,61.0,29.546,23.046,26.04183,36.48912,27.537956,31.146803,0,0,43721.04,39651.5,4.8,4.8,0.0,8.0,8.905908,21.599998,123.53052,20.48,4.1140127
1986-09-29 17:00:00+00:00,53.0,29.746,23.096,26.318916,36.01331,27.743431,31.269638,0,0,43741.047,40752.53,1.3000001,1.3000001,0.0,5.0,6.297428,18.0,180.97105,22.18,4.503217
1986-09-30 17:00:00+00:00,61.0,29.646,22.996,26.048082,35.90034,27.016369,31.014444,0,0,43761.152,40338.363,2.2,2.2,0.0,4.0,7.7043357,20.519999,144.46223,22.1,4.424429
1986-10-01 17:00:00+00:00,51.0,29.496,22.896,25.958496,36.08315,27.115171,31.02436,0,0,43781.35,40338.26,1.5000001,1.5000001,0.0,6.0,9.3876505,21.24,4.23632,23.43,4.65937
1986-10-02 17:00:00+00:00,55.0,28.796,22.946,25.545998,34.499496,27.745874,30.560942,0,0,43801.62,40235.594,3.0,3.0,0.0,6.0,9.47012,24.119999,289.6921,19.72,3.8885798
1986-10-03 17:00:00+00:00,63.0,28.646,23.146,25.77517,35.118,27.395658,30.70147,0,0,43821.95,39826.746,10.2,10.2,0.0,7.0,8.089993,20.16,144.4622,20.13,4.0034547
1986-10-04 17:00:00+00:00,63.0,29.346,23.546,25.843918,35.274647,28.05746,31.0505,0,0,43842.324,39882.043,13.7,13.7,0.0,11.0,9.422101,23.4,198.43507,20.09,4.0180655
1986-10-05 17:00:00+00:00,61.0,29.696,23.346,25.654333,36.686333,27.605793,30.861319,0,0,43862.73,40541.293,7.0000005,7.0000005,0.0,7.0,10.182337,22.319998,226.46869,22.09,4.3643413
1986-10-06 17:00:00+00:00,53.0,29.196,22.996,25.710579,35.115665,27.504562,30.545662,0,0,43883.15,39600.0,2.7000003,2.7000003,0.0,9.0,6.924738,21.96,225.6901,18.94,3.8293602
1986-10-07 17:00:00+00:00,53.0,28.196,22.946,25.38558,32.97081,27.032436,30.0428,0,0,43903.57,24724.441,1.5,1.5,0.0,6.0,9.028754,21.599998,106.15742,15.31,3.1345127
1986-10-08 17:00:00+00:00,53.0,28.796,23.046,25.587662,35.49762,27.833836,30.808397,0,0,43923.98,37512.105,2.8,2.8,0.0,11.0,11.659777,26.28,341.24118,20.49,4.032281
1986-10-09 17:00:00+00:00,53.0,27.646,23.196,25.123083,33.533054,28.105873,30.02952,0,0,43944.363,30558.812,2.2000003,2.2000003,0.0,12.0,8.707238,19.44,287.2096,14.04,2.83527
1986-10-10 17:00:00+00:00,63.0,27.296,22.946,24.939749,32.297382,27.533316,29.75657,0,0,43964.703,37656.12,15.9,15.9,0.0,17.0,9.47012,24.48,82.199936,15.5,3.0448349
1986-10-11 17:00:00+00:00,63.0,28.646,22.496,25.1335,35.8954,26.804373,30.23466,0,0,43984.984,35095.977,10.3,10.3,0.0,13.0,12.429127,26.28,217.14664,19.65,3.873581
1986-10-12 17:00:00+00:00,63.0,29.096,22.846,25.418917,33.05395,27.004286,29.660028,0,0,44005.19,39600.0,9.9,9.9,0.0,13.0,12.783802,27.0,103.671326,17.06,3.4610922
1986-10-13 17:00:00+00:00,51.0,29.846,22.796,25.985582,36.451363,27.000916,31.098938,0,0,44025.31,40537.89,1.0,1.0,0.0,5.0,10.703569,25.919998,102.86078,22.99,4.5317883
1986-10-14 17:00:00+00:00,51.0,30.146,22.896,26.318916,36.71547,27.115881,31.399538,0,0,44045.324,40238.918,0.6,0.6,0.0,2.0,8.891343,20.519999,251.42755,24.32,4.8696795
1986-10-15 17:00:00+00:00,63.0,29.746,23.246,26.131416,36.30508,27.464706,31.222769,0,0,44065.22,40139.805,7.0,7.0,0.0,5.0,9.826088,24.48,218.22041,22.98,4.6072426
1986-10-16 17:00:00+00:00,53.0,29.396,23.596,26.175165,36.582672,28.487728,31.525309,0,0,44084.973,39742.676,2.5,2.5,0.0,9.0,8.049845,22.319998,304.24908,22.08,4.3963776
1986-10-17 17:00:00+00:00,63.0,28.746,23.496,25.691832,34.931602,28.0943,30.774462,0,0,44104.574,40339.613,8.0,8.0,0.0,11.0,7.92,23.759998,197.35408,20.34,4.051382
1986-10-18 17:00:00+00:00,51.0,29.996,22.896,26.21892,37.262905,27.053354,31.266417,0,0,44124.01,40240.773,0.90000004,0.90000004,0.0,4.0,7.4128532,20.519999,244.79889,23.55,4.7549825
1986-10-19 17:00:00+00:00,51.0,29.996,23.096,26.214746,36.000004,27.180359,31.102097,0,0,44143.418,40439.973,0.90000004,0.90000004,0.0,3.0,7.289444,19.44,212.60457,24.37,4.892316
1986-10-20 17:00:00+00:00,51.0,29.746,23.046,25.810583,36.666145,27.0539,30.78624,0,0,44162.85,38374.305,0.8,0.8,0.0,4.0,8.707237,21.24,250.52328,24.46,4.875741
1986-10-21 17:00:00+00:00,51.0,29.496,22.696,25.768919,35.570755,26.574144,30.628561,0,0,44182.3,39646.54,1.4000001,1.4000001,0.0,5.0,8.669949,20.880001,60.49937,23.55,4.670628
1986-10-22 17:00:00+00:00,61.0,29.246,23.146,25.706415,35.417645,27.666718,30.78476,0,0,44201.74,40044.48,8.100001,8.100001,0.0,12.0,12.10157,25.56,27.897215,20.37,3.995213
1986-10-23 17:00:00+00:00,61.0,29.296,23.846,25.89183,34.550533,28.481724,30.880432,0,0,44221.156,39945.633,7.3999996,7.3999996,0.0,12.0,11.592894,24.119999,91.909096,19.48,3.9185271
1986-10-24 17:00:00+00:00,61.0,28.446,23.646,25.491829,33.493187,28.314964,30.560099,0,0,44240.527,34477.71,6.6,6.6,0.0,15.0,10.990322,25.56,38.523853,15.18,3.0253797
1986-10-25 17:00:00+00:00,63.0,28.346,23.246,25.59183,34.604294,28.039917,30.87982,0,0,44259.848,37125.113,10.9,10.9,0.0,12.0,8.311245,23.4,292.31946,17.05,3.4085147
1986-10-26 17:00:00+00:00,65.0,28.296,23.796,25.004333,34.269302,28.97314,30.2842,0,0,44279.086,19616.033,88.9,88.9,0.0,20.0,7.289444,20.880001,327.72424,12.13,2.5172682
1986-10-27 17:00:00+00:00,65.0,27.646,23.596,25.258501,33.521244,28.408401,30.36161,0,0,44298.23,36084.19,52.600002,52.600002,0.0,19.0,10.483357,22.68,87.06438,15.39,3.0370793
1986-10-28 17:00:00+00:00,51.0,28.396,22.896,25.40225,34.117714,27.14105,30.501562,0,0,44317.258,26045.182,1.8000001,1.8000001,0.0,8.0,7.9932966,25.919998,247.89047,16.23,3.2414198
1986-10-29 17:00:00+00:00,61.0,27.796,23.246,25.456411,33.436253,28.012539,30.653463,0,0,44336.156,34034.215,5.4,5.4,0.0,13.0,8.557102,21.96,81.1583,16.02,3.1929486
1986-10-30 17:00:00+00:00,63.0,28.846,23.496,25.53975,35.628777,28.076653,30.83139,0,0,44354.902,32910.16,10.7,10.7,0.0,18.0,9.6932955,23.759998,78.69012,18.06,3.629661
1986-10-31 17:00:00+00:00,63.0,29.496,23.146,25.625162,36.73097,27.428852,30.933023,0,0,44373.47,39392.38,8.3,8.3,0.0,9.0,10.829958,24.119999,245.87898,20.34,4.043833
1986-11-01 17:00:00+00:00,63.0,29.796,23.046,25.91475,37.091656,27.310415,31.230377,0,0,44391.855,38640.453,15.6,15.6,0.0,8.0,10.805999,26.64,157.75092,22.11,4.417832
1986-11-02 17:00:00+00:00,65.0,29.746,23.596,25.818916,37.409416,28.505714,31.11421,0,0,44410.02,33890.086,32.9,32.9,0.0,15.0,11.525623,28.08,173.08853,20.92,4.197336
1986-11-03 17:00:00+00:00,63.0,29.146,23.646,25.545998,35.509197,28.27634,30.768911,0,0,44427.957,35920.816,21.0,21.0,0.0,15.0,11.27553,21.599998,285.74207,19.34,3.7870793
1986-11-04 17:00:00+00:00,65.0,28.746,23.496,25.448082,34.368908,27.908794,30.475449,0,0,44445.633,26336.457,19.9,19.9,0.0,12.0,8.4042845,24.84,216.99535,15.51,3.14075
1986-11-05 17:00:00+00:00,61.0,28.196,23.546,25.235582,33.861168,28.578697,30.37478,0,0,44463.04,20996.482,9.6,9.6,0.0,17.0,10.08,24.119999,316.00497,13.48,2.734542
1986-11-06 17:00:00+00:00,61.0,28.446,23.246,25.020998,33.152405,27.69978,29.460716,0,0,44480.145,22001.21,6.2999997,6.2999997,0.0,13.0,11.183201,23.4,232.09569,12.43,2.6184776
1986-11-07 17:00:00+00:00,51.0,29.346,22.996,25.523087,33.950607,26.825796,29.13835,0,0,44496.938,35426.812,0.5,0.5,0.0,2.0,17.026896,36.719997,241.41785,17.22,3.6553662
1986-11-08 17:00:00+00:00,55.0,27.346,23.446,25.321,31.302605,27.012188,28.957886,0,0,44513.56,33170.03,1.9000001,1.9000001,0.0,6.0,16.299694,35.28,252.54825,14.8,3.0556612
1986-11-09 17:00:00+00:00,53.0,27.946,23.396,25.277246,32.265675,27.200722,29.540117,0,0,44530.062,12891.896,4.0000005,4.0000005,0.0,13.0,11.928989,25.199999,250.0902,11.94,2.5287638
1986-11-10 17:00:00+00:00,53.0,28.446,22.996,25.077248,31.777672,26.693209,28.820747,0,0,44546.44,14765.25,3.3999999,3.3999999,0.0,12.0,11.435313,28.44,234.48438,12.15,2.6729805
1986-11-11 17:00:00+00:00,53.0,28.996,21.996,25.239748,34.413918,25.08636,28.876623,0,0,44562.66,37123.277,2.0,2.0,0.0,7.0,10.041354,23.759998,227.64586,18.16,3.8066287
1986-11-12 17:00:00+00:00,53.0,30.046,23.496,26.0085,35.95543,26.685507,29.853647,0,0,44578.71,40158.82,1.0,1.0,0.0,2.0,16.267857,31.319998,244.01176,20.64,4.317527
1986-11-13 17:00:00+00:00,55.0,29.096,23.246,25.589752,34.272717,26.895813,29.825964,0,0,44594.574,24305.918,1.9000001,1.9000001,0.0,4.0,11.246759,25.56,233.53506,15.33,3.2257264
1986-11-14 17:00:00+00:00,51.0,30.296,22.146,26.098082,36.97443,25.63825,30.990793,0,0,44610.23,40696.195,0.1,0.1,0.0,1.0,7.92,20.880001,216.7668,25.51,5.0876083
1986-11-15 17:00:00+00:00,55.0,29.746,22.596,25.537664,36.948647,26.342434,30.50551,0,0,44625.652,40916.008,3.7,3.7,0.0,7.0,9.021574,20.16,169.89511,24.26,4.8193555
1986-11-16 17:00:00+00:00,55.0,28.746,22.796,25.312668,34.73479,26.70957,30.102858,0,0,44640.824,40487.434,2.3,2.3,0.0,6.0,9.3876505,21.96,76.67547,20.61,4.025543
1986-11-17 17:00:00+00:00,61.0,28.496,22.946,25.39183,34.301903,27.38573,30.396286,0,0,44655.727,40379.305,5.8,5.8,0.0,15.0,9.779817,24.119999,283.44858,20.33,3.9988525
1986-11-18 17:00:00+00:00,63.0,28.696,23.046,25.556414,35.18183,27.47262,30.583832,0,0,44670.34,39464.234,6.4,6.4,0.0,6.0,7.771331,22.319998,215.44,20.7,4.1266994
1986-11-19 17:00:00+00:00,63.0,28.846,23.246,25.575163,35.92587,27.999676,30.751345,0,0,44684.645,36515.75,24.6,24.6,0.0,15.0,6.830519,26.28,186.29054,19.53,3.9137292
1986-11-20 17:00:00+00:00,63.0,29.546,22.696,25.698082,36.73836,26.645721,30.88075,0,0,44698.61,40606.82,9.9,9.9,0.0,10.0,8.287822,20.519999,214.9457,25.17,4.9653664
1986-11-21 17:00:00+00:00,53.0,29.396,22.996,25.768915,36.296444,27.15463,30.771399,0,0,44712.223,40834.246,3.9,3.9,0.0,9.0,8.654986,20.880001,175.85556,23.22,4.605711
1986-11-22 17:00:00+00:00,63.0,28.696,23.196,25.6335,34.854836,27.854313,30.73606,0,0,44725.457,39821.05,6.2,6.2,0.0,9.0,11.659777,25.919998,92.60241,19.6,3.8628778
1986-11-23 17:00:00+00:00,63.0,28.746,23.396,25.423082,34.53657,28.478153,30.619726,0,0,44738.297,29866.49,10.8,10.8,0.0,13.0,11.440978,21.96,0.48147854,17.37,3.4456859
1986-11-24 17:00:00+00:00,63.0,28.496,23.146,25.177254,34.48262,28.053291,30.30918,0,0,44750.71,25200.0,8.6,8.6,0.0,11.0,9.360001,18.72,255.80525,15.14,3.0531921
1986-11-25 17:00:00+00:00,63.0,29.296,23.396,25.28975,36.102383,28.01635,30.465034,0,0,44762.684,29381.5,27.800001,27.800001,0.0,14.0,9.449572,24.119999,92.64252,18.48,3.6725311
1986-11-26 17:00:00+00:00,61.0,28.446,23.146,25.15433,33.91201,27.747782,30.316748,0,0,44774.19,33328.742,10.700001,10.700001,0.0,20.0,8.647496,20.16,359.9998,14.29,2.8823445
1986-11-27 17:00:00+00:00,61.0,28.296,23.196,25.010582,34.020603,27.576246,30.122042,0,0,44785.22,23499.363,8.5,8.5,0.0,18.0,5.8048253,17.64,134.43283,12.52,2.5640376
1986-11-28 17:00:00+00:00,53.0,26.596,22.996,24.968916,31.95618,27.595573,29.99057,0,0,44795.863,3297.1494,3.3,3.3,0.0,15.0,5.04,14.759999,194.80841,8.2,1.7316774
1986-11-29 17:00:00+00:00,63.0,28.896,22.696,25.314749,35.278374,26.96536,30.200577,0,0,44806.18,28386.564,10.6,10.6,0.0,11.0,9.511088,20.16,240.88394,16.61,3.349899
1986-11-30 17:00:00+00:00,51.0,29.846,23.396,26.33975,35.89853,27.927647,31.349058,0,0,44816.156,40982.887,0.5,0.5,0.0,4.0,8.404285,22.319998,115.86628,21.81,4.40513
1986-12-01 17:00:00+00:00,55.0,30.296,22.296,25.977247,36.425373,26.167593,30.780642,0,0,44825.777,41651.453,2.6999998,2.6999998,0.0,4.0,11.304229,22.68,141.00902,25.47,5.0622783
1986-12-02 17:00:00+00:00,53.0,30.246,22.146,25.933495,37.37712,26.175198,31.01989,0,0,44835.027,39076.316,2.0,2.0,0.0,4.0,11.183201,24.48,233.4842,23.19,4.656862
1986-12-03 17:00:00+00:00,53.0,29.796,23.746,26.5585,35.79412,28.185791,31.578287,0,0,44843.9,41683.33,1.2,1.2,0.0,3.0,8.427383,20.880001,116.56518,22.64,4.5448275
1986-12-04 17:00:00+00:00,55.0,29.346,22.796,25.889748,35.809574,27.407743,30.690107,0,0,44852.375,41711.523,2.9,2.9,0.0,8.0,10.805998,24.84,86.90997,22.45,4.4005294
1986-12-05 17:00:00+00:00,55.0,29.296,23.496,26.106417,35.480816,27.957767,30.931314,0,0,44860.445,40794.934,3.2000003,3.2000003,0.0,8.0,15.349684,31.319998,80.96063,21.99,4.2086363
1986-12-06 17:00:00+00:00,53.0,29.696,22.696,26.008497,36.786137,27.582298,31.29902,0,0,44868.094,41769.24,3.3000002,3.3000002,0.0,12.0,11.983188,24.84,91.576515,23.61,4.6357574
1986-12-07 17:00:00+00:00,61.0,29.496,22.746,26.123083,36.127937,27.245125,31.241814,0,0,44875.312,41393.902,3.0000002,3.0000002,0.0,5.0,10.495713,22.68,162.0306,21.78,4.3390293
1986-12-08 17:00:00+00:00,51.0,29.546,23.146,26.395994,36.12894,27.771702,31.403702,0,0,44882.082,41828.188,1.4000001,1.4000001,0.0,9.0,7.5170207,19.08,173.04715,20.31,4.101582
1986-12-09 17:00:00+00:00,53.0,28.146,22.946,25.848082,33.340256,27.457726,30.926378,0,0,44888.395,40639.652,4.5,4.5,0.0,14.0,10.464798,24.84,348.69016,18.6,3.6347651
1986-12-10 17:00:00+00:00,63.0,27.746,23.246,25.377249,33.326984,27.999844,30.492395,0,0,44894.234,39436.332,12.400001,12.400001,0.0,17.0,10.829959,23.039999,305.45547,16.79,3.2472718
1986-12-11 17:00:00+00:00,61.0,28.796,22.996,25.575165,35.32305,27.669054,30.744043,0,0,44899.594,29916.236,7.399999,7.399999,0.0,16.0,10.446206,23.039999,260.2725,18.34,3.6619787
1986-12-12 17:00:00+00:00,63.0,27.646,23.146,25.000168,33.050728,27.702864,29.917353,0,0,44904.457,19556.588,15.1,15.1,0.0,19.0,13.397612,24.84,306.296,14.06,2.7954977
1986-12-13 17:00:00+00:00,61.0,27.246,23.346,24.785582,31.433857,27.883392,29.167297,0,0,44908.805,17490.725,13.2,13.2,0.0,18.0,14.84318,35.64,266.8421,11.81,2.3655224
1986-12-14 17:00:00+00:00,61.0,27.646,22.796,24.912666,32.817078,26.919268,29.393225,0,0,44912.633,39316.996,5.099999,5.099999,0.0,12.0,12.229406,30.599998,283.4439,15.27,3.0138407
1986-12-15 17:00:00+00:00,63.0,27.796,22.946,24.677252,33.589905,27.576221,29.430305,0,0,44915.934,25642.756,16.7,16.7,0.0,18.0,10.446206,26.28,11.94412,14.9,2.9167738
1986-12-16 17:00:00+00:00,61.0,28.246,22.796,25.77725,33.77017,27.448298,30.927223,0,0,44918.684,41659.836,7.6,7.6,0.0,11.0,7.6367526,21.24,12.7243595,18.38,3.6382582
1986-12-17 17:00:00+00:00,63.0,29.846,23.296,26.102251,36.535973,27.835579,31.325998,0,0,44920.883,36983.637,8.500001,8.500001,0.0,6.0,8.373386,21.96,250.82089,20.72,4.2076693
1986-12-18 17:00:00+00:00,61.0,29.996,23.546,26.385582,36.87902,27.964851,31.705751,0,0,44922.543,41709.426,3.9999998,3.9999998,0.0,9.0,10.163227,24.84,81.42235,22.4,4.4949894
1986-12-19 17:00:00+00:00,61.0,28.396,23.046,25.635582,34.14223,27.626795,30.796347,0,0,44923.69,42149.04,5.2000003,5.2000003,0.0,9.0,11.966954,25.919998,321.02396,19.95,3.8084998
1986-12-20 17:00:00+00:00,55.0,28.546,23.196,25.820997,34.30932,27.46855,30.92714,0,0,44924.316,42178.406,3.7,3.7,0.0,10.0,14.145756,28.8,304.58093,20.58,3.910152
1986-12-21 17:00:00+00:00,63.0,27.846,23.446,25.306414,32.253384,28.083355,30.144957,0,0,44924.434,30594.174,13.700001,13.700001,0.0,17.0,15.827721,31.319998,298.20508,14.84,2.9086523
1986-12-22 17:00:00+00:00,61.0,28.896,22.446,25.656416,34.634007,26.79688,30.675531,0,0,44924.05,41723.09,3.5,3.5,0.0,9.0,13.527572,26.64,299.08493,22.68,4.360346
1986-12-23 17:00:00+00:00,53.0,29.196,22.646,25.673082,35.76285,27.337946,30.86927,0,0,44923.156,42267.867,3.6,3.6,0.0,10.0,11.159999,24.84,33.2994,23.24,4.5234957
1986-12-24 17:00:00+00:00,61.0,28.796,23.196,25.529333,34.654037,28.041965,30.555992,0,0,44921.766,42145.324,6.2000003,6.2000003,0.0,13.0,11.659777,28.44,15.991649,20.82,4.0011563
1986-12-25 17:00:00+00:00,63.0,27.696,22.896,24.927252,32.6286,27.401434,29.831785,0,0,44919.883,35297.484,27.400002,27.400002,0.0,18.0,10.829958,28.44,63.768097,16.78,3.2704887
1986-12-26 17:00:00+00:00,61.0,27.946,22.896,25.281416,34.398098,27.495924,30.394606,0,0,44917.508,26883.375,4.4,4.4,0.0,10.0,8.28,20.16,274.81345,15.59,3.1295679
1986-12-27 17:00:00+00:00,63.0,29.146,23.346,25.777246,35.96061,27.778603,31.11173,0,0,44914.65,35291.926,12.6,12.6,0.0,14.0,11.592894,31.319998,272.3591,20.06,3.9492643
1986-12-28 17:00:00+00:00,63.0,28.196,23.346,25.214752,33.290478,27.288088,29.937294,0,0,44911.31,27434.422,29.599998,29.599998,0.0,21.0,12.496718,29.16,277.77078,16.18,3.1674821
1986-12-29 17:00:00+00:00,61.0,28.196,23.346,25.585577,33.547646,27.873154,30.545568,0,0,44907.496,37285.215,9.900001,9.900001,0.0,20.0,11.019764,25.199999,288.87744,18.09,3.5638669
1986-12-30 17:00:00+00:00,63.0,28.996,23.146,25.658499,34.941734,27.51131,30.669441,0,0,44903.21,40983.766,8.4,8.4,0.0,10.0,13.896187,25.199999,270.4228,19.7,3.872374
1986-12-31 17:00:00+00:00,53.0,26.946,23.646,25.260582,31.857876,28.302746,30.141891,0,0,44898.46,7989.0366,3.8000002,3.8000002,0.0,14.0,8.217153,20.880001,278.6834,9.98,2.1143801
1987-01-01 17:00:00+00:00,63.0,27.046,23.546,24.95433,31.634388,28.549248,29.76265,0,0,44893.254,17979.092,20.499998,20.499998,0.0,21.0,12.287555,25.56,314.6076,12.43,2.4550297
1987-01-02 17:00:00+00:00,63.0,26.596,22.846,24.31058,31.1115,27.01522,28.992926,0,0,44887.598,10225.041,20.8,20.8,0.0,24.0,6.9247384,23.4,228.4046,8.01,1.7238824
